3.456700086593627930e+00
2.897000074386596680e+00
1.773699998855590820e+00
3.451999902725219727e+00
3.128099918365478516e+00
3.287800073623657227e+00
2.891000032424926758e+00
2.368900060653686523e+00
7.358000278472900391e-01
3.432420015335083008e+00
3.566900014877319336e+00
1.773200035095214844e+00
2.620100021362304688e+00
1.542899966239929199e+00
-8.277999758720397949e-01
3.632920026779174805e+00
3.298599958419799805e+00
3.174900054931640625e+00
1.175400018692016602e+00
3.854820013046264648e+00
2.359920024871826172e+00
2.362400054931640625e+00
3.268199920654296875e+00
2.962800025939941406e+00
1.889899969100952148e+00
1.592000007629394531e+00
3.118720054626464844e+00
9.241999983787536621e-01
3.798399925231933594e+00
-1.496199965476989746e+00
4.033720016479492188e+00
2.522599935531616211e+00
3.473399877548217773e-01
2.473520040512084961e+00
2.256000041961669922e+00
3.882499933242797852e+00
2.780400037765502930e+00
3.483319997787475586e+00
2.822400093078613281e+00
2.648400068283081055e+00
3.321199893951416016e+00
3.278599977493286133e+00
3.044500112533569336e+00
3.477099895477294922e+00
2.864399909973144531e+00
2.663000106811523438e+00
2.742700099945068359e+00
3.404819965362548828e+00
2.584899902343750000e+00
2.919519901275634766e+00
2.431920051574707031e+00
3.352020025253295898e+00
3.053119897842407227e+00
3.269799947738647461e+00
4.079500198364257812e+00
2.895400047302246094e+00
3.557199954986572266e+00
3.403599977493286133e+00
3.135999917984008789e+00
1.970000028610229492e+00
2.847899913787841797e+00
2.292299985885620117e+00
2.650099992752075195e+00
1.511600017547607422e+00
3.344599962234497070e+00
3.946199893951416016e+00
-1.242000013589859009e-01
2.806900024414062500e+00
2.891599893569946289e+00
3.582700014114379883e+00
3.231699943542480469e+00
2.516200065612792969e+00
3.339299917221069336e+00
3.588700056076049805e+00
3.501980066299438477e+00
3.328000068664550781e+00
2.028199911117553711e+00
3.615600109100341797e+00
3.627799987792968750e+00
2.768300056457519531e+00
2.165299892425537109e+00
2.240999937057495117e+00
1.933699965476989746e+00
3.780220031738281250e+00
3.111419916152954102e+00
2.252520084381103516e+00
3.320300102233886719e+00
2.270600080490112305e+00
1.727399945259094238e+00
